Primary Partition,Secondary Partition,Timestamp,VIN or ID,Latitude,Longitude,Altitude,Custom 1,Custom 2
USA,Florida,2025-01-08T16:47:33.485Z,000000,30.43219,-81.88168,1000,,
USA,Florida,2025-01-08T16:47:33.555Z,000000,27.27626,-80.59626,3000,,
USA,Florida,2025-01-08T16:47:35.345Z,a46310,28.441,-81.18676,7400,,
USA,Florida,2025-01-08T16:47:35.345Z,a6c691,28.8691,-81.44353,2400,,
USA,Florida,2025-01-08T16:47:35.465Z,ab9f61,30.09123,-81.36894,25000,,
USA,Florida,2025-01-08T16:47:35.375Z,a502c7,29.05819,-81.02797,900,,
USA,Florida,2025-01-08T16:47:35.455Z,a225d1,29.13398,-80.94556,2500,N2377C,BE36
USA,Florida,2025-01-08T16:47:34.845Z,000000,28.44601,-79.81618,13000,,
USA,Florida,2025-01-08T16:47:33.225Z,000000,27.16454,-80.36487,0,,
USA,Florida,2025-01-08T16:47:34.731Z,000000,29.5445,-82.10733,25600,SWA267,B737
USA,Florida,2025-01-08T16:47:35.081Z,000000,27.53675,-79.05847,23600,,
USA,Florida,2025-01-08T16:47:35.431Z,a7fcd2,28.19281,-82.05897,5400,,
USA,Florida,2025-01-08T16:47:35.001Z,a04c56,28.56694,-81.4645,1400,N1180U,
USA,Florida,2025-01-08T16:47:35.401Z,a1495b,29.4755,-81.18472,1000,,
USA,Florida,2025-01-08T16:47:35.391Z,a69e28,29.53028,-81.45908,2900,,
USA,Florida,2025-01-08T16:47:35.491Z,a8dcba,28.47953,-80.77861,900,,
USA,Florida,2025-01-08T16:47:35.501Z,c05bc8,29.14819,-81.31719,18900,,
USA,Florida,2025-01-08T16:47:35.381Z,a502c7,29.05819,-81.028,900,,
USA,Florida,2025-01-08T16:47:35.461Z,a225d1,29.13397,-80.94553,2500,,
USA,Florida,2025-01-08T16:47:35.441Z,a3ef15,28.05994,-82.01647,2300,,
USA,Florida,2025-01-08T16:47:35.431Z,a70be8,27.24203,-80.84169,700,,
USA,Florida,2025-01-08T16:47:35.521Z,ad1c78,29.452,-81.18392,900,,
USA,Florida,2025-01-08T16:47:35.501Z,a0d65a,28.11044,-82.29494,6500,,
USA,Florida,2025-01-08T16:47:35.481Z,a10f87,28.80236,-81.94361,800,,
USA,Florida,2025-01-08T16:47:34.751Z,ac5ba1,27.67283,-80.48733,5100,WCP315,P28A
USA,Florida,2025-01-08T16:47:35.201Z,add65a,28.92789,-81.92517,4600,,
USA,Florida,2025-01-08T16:47:34.801Z,000000,29.68372,-82.16581,4500,,
USA,Florida,2025-01-08T16:47:34.821Z,000000,29.69386,-82.14353,5200,,
USA,Florida,2025-01-08T16:47:35.041Z,a6140f,27.55497,-80.28942,16700,,
USA,Florida,2025-01-08T16:47:35.641Z,ad4f1c,29.48008,-81.39667,1200,,
USA,Florida,2025-01-08T16:47:35.641Z,a66412,28.81567,-82.34686,1300,,
USA,Florida,2025-01-08T16:47:35.591Z,a74eb6,28.87828,-81.58947,1900,,
USA,Florida,2025-01-08T16:47:35.531Z,a11d26,27.88233,-80.90819,2400,,
USA,Florida,2025-01-08T16:47:35.691Z,a85fb8,28.82239,-81.28567,13400,FFT2506,A21N
USA,Florida,2025-01-08T16:47:34.921Z,000000,29.69756,-81.89783,3400,,
USA,Florida,2025-01-08T16:47:35.021Z,000000,29.75236,-81.78328,5500,,
USA,Florida,2025-01-08T16:47:35.091Z,000000,29.97103,-81.86672,2500,,
USA,Florida,2025-01-08T16:47:35.061Z,a61443,29.70156,-81.67078,2000,,
USA,Florida,2025-01-08T16:47:35.681Z,a5a09d,28.06953,-81.67256,900,,
USA,Florida,2025-01-08T16:47:35.681Z,a633a0,27.80069,-80.41303,4100,,
USA,Florida,2025-01-08T16:47:35.601Z,a50adf,28.39928,-80.97331,1500,,
USA,Florida,2025-01-08T16:47:35.731Z,a3a7fe,28.14444,-80.65189,4000,N3347F,C182
USA,Florida,2025-01-08T16:47:35.751Z,ac4e08,28.83133,-81.76211,3900,N892PA,DA40
USA,Florida,2025-01-08T16:47:35.751Z,a963f7,28.57669,-81.34322,5000,FFT1565,A321
USA,Florida,2025-01-08T16:47:35.751Z,a6f44f,28.79294,-81.89028,3400,N5470K,C172
USA,Florida,2025-01-08T16:47:35.721Z,a9daef,27.16061,-80.68708,3000,,
USA,Florida,2025-01-08T16:47:35.801Z,a9fbf3,28.38219,-80.95447,3000,,
USA,Florida,2025-01-08T16:47:35.801Z,a1b2b5,28.91489,-82.10342,2100,,
USA,Florida,2025-01-08T16:47:35.781Z,a8f262,29.40186,-81.32869,4000,,
USA,Florida,2025-01-08T16:47:33.595Z,000000,27.44653,-80.65085,5600,,
USA,Florida,2025-01-08T16:47:33.645Z,000000,27.65494,-80.71439,3000,,
USA,Florida,2025-01-08T16:47:34.905Z,000000,28.0296,-81.27042,2400,,
USA,Florida,2025-01-08T16:47:35.005Z,a04c56,28.56697,-81.46454,1400,,
USA,Florida,2025-01-08T16:47:35.475Z,a31f95,28.57318,-81.15141,22600,,
USA,Florida,2025-01-08T16:47:35.485Z,a8e428,28.89202,-81.43713,2900,,
USA,Florida,2025-01-08T16:47:35.555Z,a15d6c,29.14299,-82.19599,1500,,
USA,Florida,2025-01-08T16:47:35.595Z,a12f9b,28.79419,-81.25936,800,,
USA,Florida,2025-01-08T16:47:35.595Z,a74eb6,28.87828,-81.58949,1900,,
USA,Florida,2025-01-08T16:47:35.565Z,a5bc1f,28.96608,-80.90239,2000,,
USA,Florida,2025-01-08T16:47:35.525Z,ad1c78,29.45199,-81.18394,1000,,
USA,Florida,2025-01-08T16:47:34.995Z,000000,28.04418,-81.31958,4000,,
USA,Florida,2025-01-08T16:47:33.775Z,000000,27.16037,-80.68723,3000,,
USA,Florida,2025-01-08T16:47:33.785Z,000000,27.11202,-80.69125,8000,,
USA,Florida,2025-01-08T16:47:33.765Z,000000,27.56218,-80.73458,3700,,
USA,Florida,2025-01-08T16:47:35.625Z,a9ea6a,28.53836,-81.351,400,,
USA,Florida,2025-01-08T16:47:35.645Z,a863f6,28.9661,-81.3538,21000,,
USA,Florida,2025-01-08T16:47:35.675Z,aa4f1c,28.55093,-81.31339,1000,,
USA,Florida,2025-01-08T16:47:35.735Z,a92f6f,28.71974,-81.07293,1500,,
USA,Florida,2025-01-08T16:47:35.201Z,a55c97,28.13264,-80.71456,3800,SFY433,P28A
USA,Florida,2025-01-08T16:47:34.911Z,a27072,28.69594,-81.43944,9600,N2562M,PA27
USA,Florida,2025-01-08T16:47:35.521Z,a2376e,28.70861,-81.43436,2400,N242AA,P28A
USA,Florida,2025-01-08T16:47:35.411Z,a2fdea,28.8355,-81.44458,2200,,
USA,Florida,2025-01-08T16:47:35.222Z,000000,29.76686,-81.60011,5000,,
USA,Florida,2025-01-08T16:47:35.671Z,a72bf9,27.36842,-80.85922,3900,,
USA,Florida,2025-01-08T16:47:35.001Z,a5a030,28.02,-82.35975,800,,
USA,Florida,2025-01-08T16:47:35.861Z,abeb31,28.59608,-81.42697,10400,SWA107,B738
USA,Florida,2025-01-08T16:47:35.061Z,000000,28.23506,-80.79308,0,,
USA,Florida,2025-01-08T16:47:35.801Z,abc4bd,28.11906,-80.88664,2500,,
USA,Florida,2025-01-08T16:47:35.881Z,a7e47d,27.78833,-80.63628,6900,N6076U,PA46
USA,Florida,2025-01-08T16:47:35.921Z,a305a0,29.16625,-81.01992,1600,,
USA,Florida,2025-01-08T16:47:35.351Z,000000,29.96961,-81.55011,4500,,
USA,Florida,2025-01-08T16:47:35.481Z,000000,26.95961,-79.68744,14200,,
USA,Florida,2025-01-08T16:47:35.311Z,a36352,29.66161,-81.41492,4000,N3171E,C172
USA,Florida,2025-01-08T16:47:31.551Z,000000,26.34406,-81.04358,8500,,
USA,Florida,2025-01-08T16:47:35.521Z,000000,27.15064,-80.14456,3100,,
USA,Florida,2025-01-08T16:47:35.551Z,000000,26.61844,-79.33397,20400,,
USA,Florida,2025-01-08T16:47:35.661Z,000000,26.29497,-79.31689,9600,,
USA,Florida,2025-01-08T16:47:35.641Z,000000,26.74364,-79.82464,3000,,
USA,Florida,2025-01-08T16:47:35.511Z,000000,29.87247,-81.24069,19000,,
USA,Florida,2025-01-08T16:47:35.501Z,000000,29.70344,-81.21331,28000,FFT3273,A21N
USA,Florida,2025-01-08T16:47:35.421Z,000000,30.07497,-81.47311,8000,,
USA,Florida,2025-01-08T16:47:35.542Z,000000,29.83203,-81.15931,18000,,
USA,Florida,2025-01-08T16:47:35.582Z,000000,27.02178,-80.06156,2000,,
USA,Florida,2025-01-08T16:47:35.602Z,000000,27.16022,-80.29019,1500,,
USA,Florida,2025-01-08T16:47:35.592Z,000000,27.15039,-80.26839,1300,,
USA,Florida,2025-01-08T16:47:35.632Z,000000,26.48425,-79.45811,14600,,
USA,Florida,2025-01-08T16:47:36.041Z,a4a130,27.3505,-80.74875,3100,,
USA,Florida,2025-01-08T16:47:36.021Z,a3f41e,27.27639,-80.59775,3000,,
USA,Florida,2025-01-08T16:47:36.041Z,a65104,28.40947,-81.32192,300,JBU169,A320
USA,Florida,2025-01-08T16:47:36.091Z,a0ecce,27.61261,-80.604,1000,,
USA,Florida,2025-01-08T16:47:35.001Z,a07093,28.71836,-81.67381,900,,
USA,Florida,2025-01-08T16:47:36.071Z,a6d505,28.81439,-81.796,300,,
USA,Florida,2025-01-08T16:47:36.011Z,a55636,28.94258,-81.13739,3000,,
USA,Florida,2025-01-08T16:47:36.061Z,a7333f,29.03483,-80.95439,300,,
USA,Florida,2025-01-08T16:47:36.071Z,a1901c,28.83033,-80.90164,3200,,
USA,Florida,2025-01-08T16:47:36.071Z,a741dd,28.26344,-82.02158,3500,,
USA,Florida,2025-01-08T16:47:33.855Z,000000,27.34942,-80.7463,3100,,
USA,Florida,2025-01-08T16:47:35.085Z,000000,28.09551,-81.35947,800,,
USA,Florida,2025-01-08T16:47:33.935Z,000000,27.62448,-80.78445,2700,,
USA,Florida,2025-01-08T16:47:33.955Z,000000,27.4365,-80.78932,0,,
USA,Florida,2025-01-08T16:47:35.245Z,000000,27.63852,-81.64051,17000,,
USA,Florida,2025-01-08T16:47:35.225Z,000000,27.62259,-81.6219,18000,,
USA,Florida,2025-01-08T16:47:35.805Z,a1b2b5,28.91488,-82.10343,2100,,
USA,Florida,2025-01-08T16:47:35.845Z,a7f5be,28.27963,-81.69055,2600,,
USA,Florida,2025-01-08T16:47:35.855Z,abeb31,28.59615,-81.42705,10400,,
USA,Florida,2025-01-08T16:47:35.855Z,a80931,28.90782,-80.83185,1500,,
USA,Florida,2025-01-08T16:47:30.335Z,000000,28.22763,-80.80049,0,,
USA,Florida,2025-01-08T16:47:36.335Z,a65e3f,29.06388,-81.27357,100,,
USA,Florida,2025-01-08T16:47:36.335Z,a91a83,28.76992,-81.21067,300,,
USA,Florida,2025-01-08T16:47:36.335Z,000000,27.81673,-82.13727,2500,,
USA,Florida,2025-01-08T16:47:36.335Z,000000,28.66809,-82.4025,4400,,
USA,Florida,2025-01-08T16:47:35.275Z,ad9d79,28.22166,-81.38937,1600,,
USA,Florida,2025-01-08T16:47:35.355Z,000000,27.53627,-81.85413,3100,,
USA,Florida,2025-01-08T16:47:35.285Z,000000,27.9931,-80.17539,7100,,
USA,Florida,2025-01-08T16:47:34.045Z,000000,27.35697,-80.82822,2000,,
USA,Florida,2025-01-08T16:47:34.005Z,000000,27.3096,-80.80996,2900,,
USA,Florida,2025-01-08T16:47:34.115Z,000000,27.36731,-80.86145,3900,,
USA,Florida,2025-01-08T16:47:34.145Z,000000,27.32001,-80.87402,2200,,
USA,Florida,2025-01-08T16:47:35.395Z,000000,28.0869,-81.5339,2400,,
USA,Florida,2025-01-08T16:47:35.485Z,000000,27.55356,-80.2894,16600,,
USA,Florida,2025-01-08T16:47:35.385Z,000000,27.90043,-81.65432,4200,,
USA,Florida,2025-01-08T16:47:35.305Z,a36352,29.66163,-81.4149,4000,N3171E,C172
USA,Florida,2025-01-08T16:47:35.975Z,ab5689,29.31702,-81.19513,4900,N83FL,M20T
USA,Florida,2025-01-08T16:47:35.955Z,a921f1,28.87466,-81.43479,1500,,
USA,Florida,2025-01-08T16:47:36.015Z,a55636,28.94256,-81.13738,3100,,
USA,Florida,2025-01-08T16:47:36.035Z,a65104,28.40947,-81.32187,300,,
USA,Florida,2025-01-08T16:47:35.415Z,000000,28.38452,-80.59582,500,,
USA,Florida,2025-01-08T16:47:35.915Z,a305a0,29.16627,-81.01992,1700,BPX294,
USA,Florida,2025-01-08T16:47:35.955Z,a06de6,28.24027,-81.46053,1500,,
USA,Florida,2025-01-08T16:47:35.455Z,000000,27.65061,-81.95871,5500,,
USA,Florida,2025-01-08T16:47:35.435Z,000000,27.90343,-81.71017,21300,,
USA,Florida,2025-01-08T16:47:34.275Z,000000,27.17285,-80.95816,2200,,
USA,Florida,2025-01-08T16:47:34.245Z,000000,27.35502,-80.91405,3500,,
USA,Florida,2025-01-08T16:47:35.565Z,000000,27.67295,-80.4879,5100,,
USA,Florida,2025-01-08T16:47:36.145Z,0ac95a,28.34704,-81.2815,1600,,
USA,Florida,2025-01-08T16:47:36.095Z,a75707,28.62232,-80.9967,2400,,
USA,Florida,2025-01-08T16:47:36.105Z,a3a62d,29.05761,-81.02797,1000,,
USA,Florida,2025-01-08T16:47:35.495Z,000000,27.95735,-81.72646,5000,,
USA,Florida,2025-01-08T16:47:36.145Z,a8865e,29.15394,-81.08946,1900,N64875,
USA,Florida,2025-01-08T16:47:36.165Z,a23edc,28.86625,-81.39109,1400,,
USA,Florida,2025-01-08T16:47:36.175Z,a434e2,28.95313,-81.13471,3400,,
USA,Florida,2025-01-08T16:47:36.205Z,ac72e3,29.03744,-80.98374,2000,CXK261,P28A
USA,Florida,2025-01-08T16:47:31.611Z,000000,26.14175,-81.19275,10700,,
USA,Florida,2025-01-08T16:47:35.611Z,000000,26.91442,-79.97481,5100,,
USA,Florida,2025-01-08T16:47:35.671Z,000000,26.75881,-79.91717,4100,,
USA,Florida,2025-01-08T16:47:35.501Z,000000,30.09142,-81.36842,25000,,
USA,Florida,2025-01-08T16:47:34.351Z,000000,25.37981,-81.37397,23000,,
USA,Florida,2025-01-08T16:47:35.651Z,000000,26.99997,-80.16958,2000,,
USA,Florida,2025-01-08T16:47:35.691Z,000000,26.97192,-80.20172,2600,,
USA,Florida,2025-01-08T16:47:35.661Z,000000,26.87547,-80.02411,4100,,
USA,Florida,2025-01-08T16:47:35.711Z,000000,26.64219,-79.88164,3400,,
USA,Florida,2025-01-08T16:47:35.721Z,000000,26.30728,-79.54678,9100,,
USA,Florida,2025-01-08T16:47:35.721Z,000000,26.789,-80.04161,8900,,
USA,Florida,2025-01-08T16:47:35.821Z,000000,26.70197,-80.16108,5000,,
USA,Florida,2025-01-08T16:47:35.841Z,a17a5a,28.12386,-80.6325,1100,,
USA,Florida,2025-01-08T16:47:36.101Z,acc020,28.05053,-82.27322,2100,,
USA,Florida,2025-01-08T16:47:34.571Z,a434e2,28.95333,-81.13581,3400,,
USA,Florida,2025-01-08T16:47:35.641Z,a69e58,28.30464,-81.43342,1100,,
USA,Florida,2025-01-08T16:47:36.211Z,ab1c63,29.45503,-81.21314,1000,,
USA,Florida,2025-01-08T16:47:36.181Z,a8d889,27.98869,-81.98453,700,,
USA,Florida,2025-01-08T16:47:36.211Z,aaf29b,29.12139,-80.75617,3600,,
USA,Florida,2025-01-08T16:47:21.422Z,000000,25.60692,-79.91478,15800,,
USA,Florida,2025-01-08T16:47:36.722Z,000000,26.76856,-80.69922,1000,,
USA,Florida,2025-01-08T16:47:31.731Z,000000,27.09003,-81.02922,0,,
USA,Florida,2025-01-08T16:47:35.571Z,000000,29.81844,-81.24589,2500,,
USA,Florida,2025-01-08T16:47:35.642Z,000000,29.85394,-81.16944,2400,,
USA,Florida,2025-01-08T16:47:35.752Z,000000,26.87739,-80.19522,2100,,
USA,Florida,2025-01-08T16:47:34.472Z,000000,25.53456,-81.52278,19200,,
USA,Florida,2025-01-08T16:47:35.702Z,ac24e2,27.95781,-82.04894,4500,,
USA,Florida,2025-01-08T16:47:31.701Z,000000,26.08261,-81.42442,20200,,
USA,Florida,2025-01-08T16:47:35.862Z,000000,26.2095,-79.88,13400,,
USA,Florida,2025-01-08T16:47:36.171Z,ab110a,28.44942,-80.84392,1600,,
USA,Florida,2025-01-08T16:47:35.902Z,000000,25.79936,-79.73658,17100,,
USA,Florida,2025-01-08T16:47:35.942Z,000000,26.5905,-80.29944,3600,,
USA,Florida,2025-01-08T16:47:35.762Z,000000,28.16333,-81.77806,800,,
USA,Florida,2025-01-08T16:47:35.811Z,a4f601,28.90342,-80.91158,2500,,
USA,Florida,2025-01-08T16:47:35.941Z,000000,26.47772,-80.23292,4600,,
USA,Florida,2025-01-08T16:47:35.931Z,000000,26.45728,-80.19258,4700,,
USA,Florida,2025-01-08T16:47:36.001Z,000000,25.71367,-79.97733,9800,,
USA,Florida,2025-01-08T16:47:35.991Z,000000,26.27461,-80.22436,6900,,
USA,Florida,2025-01-08T16:47:35.991Z,000000,26.29739,-80.22914,4400,,
USA,Florida,2025-01-08T16:47:36.341Z,a1e709,28.08353,-82.30433,500,,
USA,Florida,2025-01-08T16:47:36.361Z,a58fd5,27.99886,-82.18125,1000,,
USA,Florida,2025-01-08T16:47:36.381Z,a825a6,28.69425,-79.87231,23400,,
USA,Florida,2025-01-08T16:47:36.201Z,aa837d,28.82664,-81.6745,2500,,
USA,Florida,2025-01-08T16:47:35.861Z,a80931,28.90778,-80.83192,1400,,
USA,Florida,2025-01-08T16:47:36.145Z,a8865e,29.15394,-81.08946,1900,N64875,
USA,Florida,2025-01-08T16:47:35.575Z,000000,27.91566,-80.57148,1600,,
USA,Florida,2025-01-08T16:47:35.575Z,000000,28.12429,-80.63292,1100,,
USA,Florida,2025-01-08T16:47:35.535Z,000000,27.75792,-82.00548,3000,,
USA,Florida,2025-01-08T16:47:34.305Z,000000,31.04836,-81.56875,18000,,
USA,Florida,2025-01-08T16:47:35.545Z,000000,28.06996,-81.67352,900,,
USA,Florida,2025-01-08T16:47:35.635Z,a69e58,28.30462,-81.43348,1100,,
USA,Florida,2025-01-08T16:47:35.635Z,a7bc8e,28.41125,-80.75618,13000,,
USA,Florida,2025-01-08T16:47:35.655Z,a8116a,28.44714,-80.77531,2500,,
USA,Florida,2025-01-08T16:47:35.685Z,a6069d,28.48631,-80.79547,600,,
USA,Florida,2025-01-08T16:47:36.275Z,a94202,28.84281,-81.49728,1900,,
USA,Florida,2025-01-08T16:47:34.365Z,000000,27.08888,-81.02974,0,,
USA,Florida,2025-01-08T16:47:35.675Z,000000,28.10178,-81.78114,3000,,
USA,Florida,2025-01-08T16:47:36.205Z,aa837d,28.82669,-81.67454,2500,,
USA,Florida,2025-01-08T16:47:36.365Z,a8adbb,28.96933,-81.1943,2100,,
USA,Florida,2025-01-08T16:47:36.295Z,aaa233,29.39148,-81.04935,2500,C8178,BE35
USA,Florida,2025-01-08T16:47:35.685Z,000000,28.14288,-81.72364,900,,
USA,Florida,2025-01-08T16:47:35.725Z,000000,28.09188,-81.8742,6600,,
USA,Florida,2025-01-08T16:47:35.695Z,000000,27.95837,-82.04927,4500,,
USA,Florida,2025-01-08T16:47:34.485Z,000000,31.14601,-81.4214,18000,,
USA,Florida,2025-01-08T16:47:35.765Z,000000,28.06144,-82.01772,2400,,
USA,Florida,2025-01-08T16:47:35.755Z,000000,28.16374,-81.77825,800,,
USA,Florida,2025-01-08T16:47:35.775Z,000000,28.0245,-82.1177,3800,,
USA,Florida,2025-01-08T16:47:35.735Z,a63b9d,28.36514,-81.38247,6300,,
USA,Florida,2025-01-08T16:47:36.405Z,a6ca4b,28.74497,-82.05515,6500,,
USA,Florida,2025-01-08T16:47:36.445Z,a2fdea,28.83522,-81.44493,2200,,
USA,Florida,2025-01-08T16:47:36.001Z,acd66f,28.16364,-82.02319,6900,,
USA,Florida,2025-01-08T16:47:35.981Z,000000,27.00478,-80.55975,2800,,
USA,Florida,2025-01-08T16:47:33.411Z,000000,26.25864,-80.17781,9800,,
USA,Florida,2025-01-08T16:47:36.011Z,000000,26.28514,-80.26856,4500,,
USA,Florida,2025-01-08T16:47:36.011Z,000000,25.85494,-80.09653,9200,,
USA,Florida,2025-01-08T16:47:34.731Z,000000,26.18872,-81.66628,19100,,
USA,Florida,2025-01-08T16:47:36.041Z,000000,26.92094,-80.58136,2600,,
USA,Florida,2025-01-08T16:47:36.411Z,ac4d36,29.28303,-81.32011,3000,,
USA,Florida,2025-01-08T16:47:36.401Z,a55c89,27.54233,-80.60856,3900,,
USA,Florida,2025-01-08T16:47:36.401Z,a6ca4b,28.74494,-82.05511,6500,,
USA,Florida,2025-01-08T16:47:36.401Z,a8e428,28.89222,-81.43731,2900,,
USA,Florida,2025-01-08T16:47:36.511Z,a6f6d4,28.88139,-81.56761,1500,LFA320,C172
USA,Florida,2025-01-08T16:47:35.741Z,a63b9d,28.36511,-81.38242,6300,N500TD,PA27
USA,Florida,2025-01-08T16:47:36.401Z,a648cc,27.97758,-82.05925,1700,,
USA,Florida,2025-01-08T16:47:36.001Z,a86c25,27.53494,-80.54503,2700,,
USA,Florida,2025-01-08T16:47:36.651Z,ad96e2,28.61767,-81.95147,3600,,
USA,Florida,2025-01-08T16:47:36.611Z,a89f22,28.47408,-82.44642,0,,
USA,Florida,2025-01-08T16:47:36.081Z,000000,26.90839,-80.617,3900,,
USA,Florida,2025-01-08T16:47:36.151Z,000000,26.10481,-80.502,6100,,
USA,Florida,2025-01-08T16:47:36.131Z,000000,26.66764,-80.60328,4000,,
USA,Florida,2025-01-08T16:47:36.151Z,000000,26.82017,-80.66425,1800,,
USA,Florida,2025-01-08T16:47:36.121Z,000000,26.68736,-80.59422,1600,,
USA,Florida,2025-01-08T16:47:36.151Z,000000,26.11706,-80.49622,7100,,
USA,Florida,2025-01-08T16:47:36.141Z,000000,25.62667,-80.37267,11400,,
USA,Florida,2025-01-08T16:47:36.131Z,000000,26.20067,-80.49619,16100,,
USA,Florida,2025-01-08T16:47:36.221Z,000000,26.34281,-80.67842,4600,,
USA,Florida,2025-01-08T16:47:36.201Z,000000,26.21825,-80.63097,5300,,
USA,Florida,2025-01-08T16:47:36.231Z,000000,26.36944,-80.70356,16000,,
USA,Florida,2025-01-08T16:47:31.951Z,000000,26.86508,-81.42264,6500,,
USA,Florida,2025-01-08T16:47:36.181Z,000000,26.79144,-80.6935,1500,,
USA,Florida,2025-01-08T16:47:36.671Z,a5e352,27.95772,-81.72592,5000,N479JA,P28A
USA,Florida,2025-01-08T16:47:36.651Z,a48a8f,28.47206,-81.28389,2300,DAL831,A321
USA,Florida,2025-01-08T16:47:35.641Z,a90895,28.04417,-81.31986,4000,N681SY,SR22
USA,Florida,2025-01-08T16:47:36.611Z,a894b7,27.94192,-80.56828,900,,
USA,Florida,2025-01-08T16:47:36.731Z,a608e5,27.60797,-82.08292,2500,,
USA,Florida,2025-01-08T16:47:36.802Z,ab5323,28.7175,-81.90158,1800,,
USA,Florida,2025-01-08T16:47:36.742Z,abceda,27.17986,-80.41339,2500,,
USA,Florida,2025-01-08T16:47:36.811Z,ac1043,27.809,-82.15286,2300,,
USA,Florida,2025-01-08T16:47:36.261Z,000000,26.64258,-80.7685,5100,,
USA,Florida,2025-01-08T16:47:36.752Z,a48475,28.48533,-81.69769,1000,,
USA,Florida,2025-01-08T16:47:36.261Z,000000,27.30883,-80.81117,2900,,
USA,Florida,2025-01-08T16:47:36.301Z,000000,26.12092,-80.81986,7800,,
USA,Florida,2025-01-08T16:47:36.021Z,000000,27.00022,-81.48014,10000,,
USA,Florida,2025-01-08T16:47:36.752Z,ac2d25,29.24192,-81.27947,3100,,
USA,Florida,2025-01-08T16:47:36.801Z,a9ecad,29.00919,-81.30975,1700,,
USA,Florida,2025-01-08T16:47:36.801Z,a5d421,29.05461,-81.26156,500,,
USA,Florida,2025-01-08T16:47:37.205Z,000000,29.55531,-82.17878,2600,,
USA,Florida,2025-01-08T16:47:35.865Z,000000,28.16344,-82.02315,7000,,
USA,Florida,2025-01-08T16:47:35.895Z,000000,28.11025,-82.29521,6500,,
USA,Florida,2025-01-08T16:47:35.905Z,000000,28.19356,-82.05949,5400,,
USA,Florida,2025-01-08T16:47:36.305Z,a00df5,28.35318,-81.46812,1600,,
USA,Florida,2025-01-08T16:47:35.975Z,000000,28.26339,-82.02136,3500,,
USA,Florida,2025-01-08T16:47:34.765Z,000000,27.04957,-81.30952,5500,,
USA,Florida,2025-01-08T16:47:34.745Z,000000,30.91168,-81.43704,2000,,
USA,Florida,2025-01-08T16:47:36.555Z,ad67bf,29.2262,-81.50243,4100,ERU963,C172
USA,Florida,2025-01-08T16:47:36.005Z,ab1547,29.17071,-82.24995,1000,,
USA,Florida,2025-01-08T16:47:36.655Z,ad96e2,28.61772,-81.9515,3600,,
USA,Florida,2025-01-08T16:47:35.715Z,000000,28.14087,-81.76788,0,,
USA,Florida,2025-01-08T16:47:36.595Z,add65a,28.92824,-81.92571,4700,,
USA,Florida,2025-01-08T16:47:36.655Z,a48a8f,28.47204,-81.2839,2300,,
USA,Florida,2025-01-08T16:47:36.025Z,000000,28.32864,-81.84673,3600,,
USA,Florida,2025-01-08T16:47:36.065Z,000000,27.18432,-81.53105,12200,,
USA,Florida,2025-01-08T16:47:34.785Z,000000,30.91277,-81.41412,2200,,
USA,Florida,2025-01-08T16:47:34.855Z,000000,27.09339,-81.35158,5500,,
USA,Florida,2025-01-08T16:47:27.995Z,000000,31.29856,-81.05687,0,,
USA,Florida,2025-01-08T16:47:34.915Z,000000,30.98095,-81.28186,17700,,
USA,Florida,2025-01-08T16:47:36.145Z,000000,28.41438,-82.16651,3000,,
USA,Florida,2025-01-08T16:47:36.735Z,a963f7,28.57773,-81.34374,5100,,
USA,Florida,2025-01-08T16:47:36.735Z,a85fb8,28.824,-81.28591,13500,,
USA,Florida,2025-01-08T16:47:36.745Z,a21e5c,29.11328,-81.35656,3000,N23566,
USA,Florida,2025-01-08T16:47:36.805Z,a9ecad,29.00922,-81.30976,1700,,
USA,Florida,2025-01-08T16:47:36.515Z,a4a977,28.38051,-81.0187,18600,,
USA,Florida,2025-01-08T16:47:36.705Z,a1d3f5,28.97097,-80.84336,3800,,
USA,Florida,2025-01-08T16:47:36.795Z,a08b2b,29.97008,-81.55085,4500,,
USA,Florida,2025-01-08T16:47:36.755Z,a48475,28.48535,-81.69772,1000,,
USA,Florida,2025-01-08T16:47:36.805Z,ab5323,28.71753,-81.90158,1800,,
USA,Florida,2025-01-08T16:47:36.941Z,a12119,29.40619,-81.171,1700,,
USA,Florida,2025-01-08T16:47:36.961Z,a27a37,27.467,-80.62361,4500,,
USA,Florida,2025-01-08T16:47:36.381Z,000000,26.19525,-80.96614,5600,,
USA,Florida,2025-01-08T16:47:36.801Z,a5a8eb,28.52656,-81.38217,900,N464ER,
USA,Florida,2025-01-08T16:47:35.071Z,000000,27.2845,-81.37333,3300,,
USA,Florida,2025-01-08T16:47:35.121Z,000000,26.85444,-81.72614,10400,,
USA,Florida,2025-01-08T16:47:36.891Z,a69cb1,28.76431,-81.30122,1600,LFA313,C172
USA,Florida,2025-01-08T16:47:36.921Z,a921f1,28.87461,-81.43417,1500,LFA545,
USA,Florida,2025-01-08T16:47:37.021Z,a94d27,28.81353,-81.67836,3000,,
USA,Florida,2025-01-08T16:47:36.891Z,acc3d5,28.77003,-81.10883,1600,N921W,M20P
USA,Florida,2025-01-08T16:47:36.421Z,000000,26.71108,-80.95694,0,,
USA,Florida,2025-01-08T16:47:36.421Z,aab974,27.9015,-81.70997,21300,,
USA,Florida,2025-01-08T16:47:35.181Z,000000,27.18556,-81.53211,12200,,
